road_id,section_id,lane_id,lane_type,is_junction,x,y,z,yaw_deg,pitch_deg,roll_deg,lane_width,lane_change
0,0,-1,Driving,0,106.4453125,-19.35972023010254,0.0,270.3343200683594,0.0,0.0,3.5,Right
0,0,1,Driving,0,102.94537353515625,-19.380144119262695,0.0,450.3343200683594,360.0,0.0,3.5,Right
0,0,2,Driving,0,99.4454345703125,-19.40056610107422,0.0,450.3343200683594,360.0,0.0,3.5,Left
0,0,-2,Driving,0,109.96227264404297,-21.309799194335938,0.0,270.6554260253906,0.0,0.0,3.5,Left
0,0,-1,Driving,0,106.4625015258789,-21.349836349487305,0.0,270.6554260253906,0.0,0.0,3.5,Right
0,0,1,Driving,0,102.96273040771484,-21.38987159729004,0.0,450.6554260253906,360.0,0.0,3.5,Right
0,0,2,Driving,0,99.46295928955078,-21.429908752441406,0.0,450.6554260253906,360.0,0.0,3.5,Left
1,0,-2,Driving,0,19.330636978149414,140.9599151611328,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,19.35021209716797,137.4599609375,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,19.36978530883789,133.96002197265625,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,19.389360427856445,130.46006774902344,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,21.33060646057129,140.97109985351562,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,21.350181579589844,137.4711456298828,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,21.369754791259766,133.97120666503906,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,21.38932991027832,130.47125244140625,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,23.33057403564453,140.98228454589844,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,23.350149154663086,137.48233032226562,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,23.369722366333008,133.98239135742188,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,23.389297485351562,130.48243713378906,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,25.330543518066406,140.99346923828125,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,25.35011863708496,137.49351501464844,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,25.369691848754883,133.9935760498047,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,25.389266967773438,130.49362182617188,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,27.33051300048828,141.00465393066406,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,27.350088119506836,137.50469970703125,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,27.369661331176758,134.0047607421875,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,27.389236450195312,130.5048065185547,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,29.330480575561523,141.01583862304688,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,29.350055694580078,137.51588439941406,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,29.36962890625,134.0159454345703,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,29.389204025268555,130.5159912109375,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,31.330448150634766,141.0270233154297,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,31.35002326965332,137.52706909179688,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,31.369596481323242,134.02713012695312,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,31.389171600341797,130.5271759033203,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,33.33041763305664,141.0382080078125,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,33.34999084472656,137.5382537841797,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,33.36956787109375,134.03831481933594,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,33.38914108276367,130.53836059570312,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,35.330387115478516,141.04940795898438,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,35.34996032714844,137.54945373535156,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,35.369537353515625,134.0495147705078,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,35.38911056518555,130.549560546875,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,37.33035659790039,141.0605926513672,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,37.34992980957031,137.56063842773438,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,37.3695068359375,134.06069946289062,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,37.38908004760742,130.5607452392578,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,39.330326080322266,141.07177734375,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,39.34989929199219,137.5718231201172,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,39.369476318359375,134.07188415527344,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,39.3890495300293,130.57192993164062,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,41.33029556274414,141.0829620361328,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,41.34986877441406,137.5830078125,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,41.36944580078125,134.08306884765625,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,41.38901901245117,130.58311462402344,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,43.33026123046875,141.09414672851562,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,43.34983444213867,137.5941925048828,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,43.36941146850586,134.09425354003906,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,43.38898468017578,130.59429931640625,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,45.330230712890625,141.10533142089844,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,45.34980392456055,137.60537719726562,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,45.369380950927734,134.10543823242188,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,45.388954162597656,130.60548400878906,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,47.330196380615234,141.11651611328125,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,47.349769592285156,137.61656188964844,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,47.369346618652344,134.1166229248047,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,47.388919830322266,130.61666870117188,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,49.33016586303711,141.12770080566406,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,49.34973907470703,137.62774658203125,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,49.36931610107422,134.1278076171875,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,49.38888931274414,130.6278533935547,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,51.330135345458984,141.13888549804688,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,51.349708557128906,137.63893127441406,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,51.369285583496094,134.1389923095703,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,51.388858795166016,130.6390380859375,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,53.33010482788086,141.1500701904297,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,53.34967803955078,137.65011596679688,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,53.36925506591797,134.15017700195312,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,53.38882827758789,130.6502227783203,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,55.330074310302734,141.1612548828125,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,55.349647521972656,137.6613006591797,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,55.369224548339844,134.16136169433594,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,55.388797760009766,130.66140747070312,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,57.33004379272461,141.1724395751953,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,57.34961700439453,137.6724853515625,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,57.36919403076172,134.17254638671875,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,57.38876724243164,130.67259216308594,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,59.330013275146484,141.18362426757812,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,59.349586486816406,137.6836700439453,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,59.369163513183594,134.18373107910156,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,59.388736724853516,130.68377685546875,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,61.32998275756836,141.19480895996094,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,61.34955596923828,137.69485473632812,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,61.36913299560547,134.19491577148438,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,61.38870620727539,130.69496154785156,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,63.329952239990234,141.20599365234375,0.0,0.32044845819473267,0.0,0.0,3.5,Left
1,0,-1,Driving,0,63.349525451660156,137.70603942871094,0.0,0.32044845819473267,0.0,0.0,3.5,Right
1,0,1,Driving,0,63.369102478027344,134.2061004638672,0.0,180.32044982910156,360.0,0.0,3.5,Right
1,0,2,Driving,0,63.388675689697266,130.70614624023438,0.0,180.32044982910156,360.0,0.0,3.5,Left
1,0,-2,Driving,0,65.42821502685547,141.21044921875,0.0,-0.7523547410964966,0.0,0.0,3.5,Left
1,0,-1,Driving,0,65.38225555419922,137.71075439453125,0.0,-0.7523547410964966,0.0,0.0,3.5,Right
1,0,1,Driving,0,65.33629608154297,134.2110595703125,0.0,179.24765014648438,360.0,0.0,3.5,Right
1,0,2,Driving,0,65.29033660888672,130.71136474609375,0.0,179.24765014648438,360.0,0.0,3.5,Left
1,0,-2,Driving,0,67.71540832519531,141.11734008789062,0.0,-3.9104936122894287,0.0,0.0,3.5,Left
1,0,-1,Driving,0,67.47671508789062,137.62548828125,0.0,-3.9104936122894287,0.0,0.0,3.5,Right
1,0,1,Driving,0,67.23802185058594,134.13363647460938,0.0,176.08950805664062,360.0,0.0,3.5,Right
1,0,2,Driving,0,66.99932861328125,130.64178466796875,0.0,176.08950805664062,360.0,0.0,3.5,Left
1,0,-2,Driving,0,69.99400329589844,140.8983612060547,0.0,-7.06863260269165,0.0,0.0,3.5,Left
1,0,-1,Driving,0,69.56330108642578,137.42495727539062,0.0,-7.06863260269165,0.0,0.0,3.5,Right
1,0,1,Driving,0,69.1325912475586,133.95156860351562,0.0,172.93136596679688,360.0,0.0,3.5,Right
1,0,2,Driving,0,68.70188903808594,130.47816467285156,0.0,172.93136596679688,360.0,0.0,3.5,Left
1,0,-2,Driving,0,72.25706481933594,140.55416870117188,0.0,-10.226771354675293,0.0,0.0,3.5,Left
1,0,-1,Driving,0,71.63565826416016,137.10977172851562,0.0,-10.226771354675293,0.0,0.0,3.5,Right
1,0,1,Driving,0,71.0142593383789,133.66537475585938,0.0,169.77322387695312,360.0,0.0,3.5,Right
1,0,2,Driving,0,70.39285278320312,130.22097778320312,0.0,169.77322387695312,360.0,0.0,3.5,Left
1,0,-2,Driving,0,74.49773406982422,140.08583068847656,0.0,-13.384910583496094,0.0,0.0,3.5,Left
1,0,-1,Driving,0,73.68751525878906,136.680908203125,0.0,-13.384910583496094,0.0,0.0,3.5,Right
1,0,1,Driving,0,72.87728881835938,133.27597045898438,0.0,166.61508178710938,360.0,0.0,3.5,Right
1,0,2,Driving,0,72.06707000732422,129.8710479736328,0.0,166.61508178710938,360.0,0.0,3.5,Left
1,0,-2,Driving,0,76.70919799804688,139.49476623535156,0.0,-16.54305076599121,0.0,0.0,3.5,Left
1,0,-1,Driving,0,75.7126235961914,136.1396484375,0.0,-16.54305076599121,0.0,0.0,3.5,Right
1,0,1,Driving,0,74.7160415649414,132.78451538085938,0.0,163.4569549560547,360.0,0.0,3.5,Right
1,0,2,Driving,0,73.71946716308594,129.4293975830078,0.0,163.4569549560547,360.0,0.0,3.5,Left
1,0,-2,Driving,0,78.88473510742188,138.7827606201172,0.0,-19.701187133789062,0.0,0.0,3.5,Left
1,0,-1,Driving,0,77.704833984375,135.48764038085938,0.0,-19.701187133789062,0.0,0.0,3.5,Right
1,0,1,Driving,0,76.52493286132812,132.1925048828125,0.0,160.29881286621094,360.0,0.0,3.5,Right
1,0,2,Driving,0,75.34503173828125,128.8973846435547,0.0,160.29881286621094,360.0,0.0,3.5,Left
1,0,-2,Driving,0,81.01774597167969,137.9519805908203,0.0,-22.85932731628418,0.0,0.0,3.5,Left
1,0,-1,Driving,0,79.6581039428711,134.72686767578125,0.0,-22.85932731628418,0.0,0.0,3.5,Right
1,0,1,Driving,0,78.29845428466797,131.50173950195312,0.0,157.1406707763672,360.0,0.0,3.5,Right
1,0,2,Driving,0,76.93881225585938,128.27662658691406,0.0,157.1406707763672,360.0,0.0,3.5,Left
1,0,-2,Driving,0,83.10175323486328,137.0049591064453,0.0,-26.017465591430664,0.0,0.0,3.5,Left
1,0,-1,Driving,0,81.56649780273438,133.85964965820312,0.0,-26.017465591430664,0.0,0.0,3.5,Right
1,0,1,Driving,0,80.03123474121094,130.71432495117188,0.0,153.98252868652344,360.0,0.0,3.5,Right
1,0,2,Driving,0,78.49597930908203,127.56902313232422,0.0,153.98252868652344,360.0,0.0,3.5,Left
1,0,-2,Driving,0,85.13041687011719,135.94454956054688,0.0,-29.17560577392578,0.0,0.0,3.5,Left
1,0,-1,Driving,0,83.42420959472656,132.88858032226562,0.0,-29.17560577392578,0.0,0.0,3.5,Right
1,0,1,Driving,0,81.71800231933594,129.8326416015625,0.0,150.82440185546875,360.0,0.0,3.5,Right
1,0,2,Driving,0,80.01179504394531,126.77667999267578,0.0,150.82440185546875,360.0,0.0,3.5,Left
1,0,-2,Driving,0,87.09757232666016,134.77398681640625,0.0,-32.333744049072266,0.0,0.0,3.5,Left
1,0,-1,Driving,0,85.22560119628906,131.81666564941406,0.0,-32.333744049072266,0.0,0.0,3.5,Right
1,0,1,Driving,0,83.35362243652344,128.85935974121094,0.0,147.666259765625,360.0,0.0,3.5,Right
1,0,2,Driving,0,81.48165130615234,125.90203857421875,0.0,147.666259765625,360.0,0.0,3.5,Left
1,0,-2,Driving,0,88.99726867675781,133.496826171875,0.0,-35.49188232421875,0.0,0.0,3.5,Left
1,0,-1,Driving,0,86.9652099609375,130.6471405029297,0.0,-35.49188232421875,0.0,0.0,3.5,Right
1,0,1,Driving,0,84.93315124511719,127.79744720458984,0.0,144.50811767578125,360.0,0.0,3.5,Right
1,0,2,Driving,0,82.90109252929688,124.94775390625,0.0,144.50811767578125,360.0,0.0,3.5,Left
1,0,-2,Driving,0,90.82369995117188,132.11697387695312,0.0,-38.6500244140625,0.0,0.0,3.5,Left
1,0,-1,Driving,0,88.63773345947266,129.38356018066406,0.0,-38.6500244140625,0.0,0.0,3.5,Right
1,0,1,Driving,0,86.45177459716797,126.65013885498047,0.0,141.3499755859375,360.0,0.0,3.5,Right
1,0,2,Driving,0,84.26580810546875,123.9167251586914,0.0,141.3499755859375,360.0,0.0,3.5,Left
1,0,-2,Driving,0,92.57135772705078,130.63856506347656,0.0,-41.808162689208984,0.0,0.0,3.5,Left
1,0,-1,Driving,0,90.23812103271484,128.02972412109375,0.0,-41.808162689208984,0.0,0.0,3.5,Right
1,0,1,Driving,0,87.9048843383789,125.42089080810547,0.0,138.19183349609375,360.0,0.0,3.5,Right
1,0,2,Driving,0,85.57164764404297,122.81205749511719,0.0,138.19183349609375,360.0,0.0,3.5,Left
1,0,-2,Driving,0,94.23490142822266,129.06613159179688,0.0,-44.9662971496582,0.0,0.0,3.5,Left
1,0,-1,Driving,0,91.76148223876953,126.58980560302734,0.0,-44.9662971496582,0.0,0.0,3.5,Right
1,0,1,Driving,0,89.2880630493164,124.11347198486328,0.0,135.03370666503906,360.0,0.0,3.5,Right
1,0,2,Driving,0,86.81464385986328,121.63714599609375,0.0,135.03370666503906,360.0,0.0,3.5,Left
1,0,-2,Driving,0,95.80928802490234,127.40443420410156,0.0,-48.12443923950195,0.0,0.0,3.5,Left
1,0,-1,Driving,0,93.20320129394531,125.06813049316406,0.0,-48.12443923950195,0.0,0.0,3.5,Right
1,0,1,Driving,0,90.59710693359375,122.73182678222656,0.0,131.8755645751953,360.0,0.0,3.5,Right
1,0,2,Driving,0,87.99102020263672,120.39552307128906,0.0,131.8755645751953,360.0,0.0,3.5,Left
1,0,-2,Driving,0,97.27974700927734,125.672119140625,0.0,-51.09862518310547,0.0,0.0,3.5,Left
1,0,-1,Driving,0,94.55594635009766,123.47418212890625,0.0,-51.09862518310547,0.0,0.0,3.5,Right
1,0,1,Driving,0,91.83214569091797,121.2762451171875,0.0,128.9013671875,360.0,0.0,3.5,Right
1,0,2,Driving,0,89.10834503173828,119.07830810546875,0.0,128.9013671875,360.0,0.0,3.5,Left
1,0,-2,Driving,0,98.63536834716797,123.91968536376953,0.0,-53.45283508300781,0.0,0.0,3.5,Left
1,0,-1,Driving,0,95.8235855102539,121.83549499511719,0.0,-53.45283508300781,0.0,0.0,3.5,Right
1,0,1,Driving,0,93.01180267333984,119.75129699707031,0.0,126.54716491699219,360.0,0.0,3.5,Right
1,0,2,Driving,0,90.20001983642578,117.66710662841797,0.0,126.54716491699219,360.0,0.0,3.5,Left
1,0,-2,Driving,0,99.91785430908203,122.11304473876953,0.0,-55.80704116821289,0.0,0.0,3.5,Left
1,0,-1,Driving,0,97.0228271484375,120.14611053466797,0.0,-55.80704116821289,0.0,0.0,3.5,Right
1,0,1,Driving,0,94.1278076171875,118.1791763305664,0.0,124.19296264648438,360.0,0.0,3.5,Right
1,0,2,Driving,0,91.23278045654297,116.21224212646484,0.0,124.19296264648438,360.0,0.0,3.5,Left
1,0,-2,Driving,0,101.12505340576172,120.25525665283203,0.0,-58.161251068115234,0.0,0.0,3.5,Left
1,0,-1,Driving,0,98.15167236328125,118.40890502929688,0.0,-58.161251068115234,0.0,0.0,3.5,Right
1,0,1,Driving,0,95.17829895019531,116.56254577636719,0.0,121.8387451171875,360.0,0.0,3.5,Right
1,0,2,Driving,0,92.20491790771484,114.71619415283203,0.0,121.8387451171875,360.0,0.0,3.5,Left
1,0,-2,Driving,0,102.25491333007812,118.34944915771484,0.0,-60.51546096801758,0.0,0.0,3.5,Left
1,0,-1,Driving,0,99.20819854736328,116.62678527832031,0.0,-60.51546096801758,0.0,0.0,3.5,Right
1,0,1,Driving,0,96.16149139404297,114.90412902832031,0.0,119.48454284667969,360.0,0.0,3.5,Right
1,0,2,Driving,0,93.11477661132812,113.18146514892578,0.0,119.48454284667969,360.0,0.0,3.5,Left
1,0,-2,Driving,0,103.30553436279297,116.3988265991211,0.0,-62.869667053222656,0.0,0.0,3.5,Left
1,0,-1,Driving,0,100.19063568115234,114.80277252197266,0.0,-62.869667053222656,0.0,0.0,3.5,Right
1,0,1,Driving,0,97.07573699951172,113.20671844482422,0.0,117.13033294677734,360.0,0.0,3.5,Right
1,0,2,Driving,0,93.9608383178711,111.61066436767578,0.0,117.13033294677734,360.0,0.0,3.5,Left
1,0,-2,Driving,0,104.27513885498047,114.40670776367188,0.0,-65.223876953125,0.0,0.0,3.5,Left
1,0,-1,Driving,0,101.09730529785156,112.93994903564453,0.0,-65.223876953125,0.0,0.0,3.5,Right
1,0,1,Driving,0,97.91947937011719,111.47319793701172,0.0,114.776123046875,360.0,0.0,3.5,Right
1,0,2,Driving,0,94.74164581298828,110.00643920898438,0.0,114.776123046875,360.0,0.0,3.5,Left
1,0,-2,Driving,0,105.162109375,112.37643432617188,0.0,-67.57808685302734,0.0,0.0,3.5,Left
1,0,-1,Driving,0,101.92670440673828,111.04145050048828,0.0,-67.57808685302734,0.0,0.0,3.5,Right
1,0,1,Driving,0,98.6913070678711,109.70647430419922,0.0,112.42191314697266,360.0,0.0,3.5,Right
1,0,2,Driving,0,95.45590209960938,108.37149047851562,0.0,112.42191314697266,360.0,0.0,3.5,Left
1,0,-2,Driving,0,105.96492004394531,110.31144714355469,0.0,-69.93228912353516,0.0,0.0,3.5,Left
1,0,-1,Driving,0,102.67741394042969,109.11048889160156,0.0,-69.93228912353516,0.0,0.0,3.5,Right
1,0,1,Driving,0,99.38990783691406,107.90953063964844,0.0,110.06771087646484,360.0,0.0,3.5,Right
1,0,2,Driving,0,96.10240173339844,106.70857238769531,0.0,110.06771087646484,360.0,0.0,3.5,Left
1,0,-2,Driving,0,106.68224334716797,108.21521759033203,0.0,-72.2864990234375,0.0,0.0,3.5,Left
1,0,-1,Driving,0,103.34817504882812,107.15031433105469,0.0,-72.2864990234375,0.0,0.0,3.5,Right
1,0,1,Driving,0,100.01411437988281,106.08541870117188,0.0,107.7135009765625,360.0,0.0,3.5,Right
1,0,2,Driving,0,96.68004608154297,105.02051544189453,0.0,107.7135009765625,360.0,0.0,3.5,Left
1,0,-2,Driving,0,107.3128433227539,106.09129333496094,0.0,-74.64070892333984,0.0,0.0,3.5,Left
1,0,-1,Driving,0,103.93785095214844,105.16424560546875,0.0,-74.64070892333984,0.0,0.0,3.5,Right
1,0,1,Driving,0,100.56285095214844,104.23719787597656,0.0,105.35929107666016,360.0,0.0,3.5,Right
1,0,2,Driving,0,97.18785858154297,103.31015014648438,0.0,105.35929107666016,360.0,0.0,3.5,Left
1,0,-2,Driving,0,107.85566711425781,103.94326782226562,0.0,-76.99491882324219,0.0,0.0,3.5,Left
1,0,-1,Driving,0,104.44544219970703,103.15563201904297,0.0,-76.99491882324219,0.0,0.0,3.5,Right
1,0,1,Driving,0,101.03520965576172,102.36800384521484,0.0,103.00508117675781,360.0,0.0,3.5,Right
1,0,2,Driving,0,97.62498474121094,101.58036804199219,0.0,103.00508117675781,360.0,0.0,3.5,Left
1,0,-2,Driving,0,108.30980682373047,101.77474975585938,0.0,-79.34912109375,0.0,0.0,3.5,Left
1,0,-1,Driving,0,104.87010192871094,101.12786102294922,0.0,-79.34912109375,0.0,0.0,3.5,Right
1,0,1,Driving,0,101.43040466308594,100.4809799194336,0.0,100.65087890625,360.0,0.0,3.5,Right
1,0,2,Driving,0,97.9906997680664,99.83409118652344,0.0,100.65087890625,360.0,0.0,3.5,Left
1,0,-2,Driving,0,108.67446899414062,99.58940887451172,0.0,-81.70333099365234,0.0,0.0,3.5,Left
1,0,-1,Driving,0,105.21109771728516,99.08436584472656,0.0,-81.70333099365234,0.0,0.0,3.5,Right
1,0,1,Driving,0,101.74773406982422,98.57931518554688,0.0,98.29666900634766,360.0,0.0,3.5,Right
1,0,2,Driving,0,98.28436279296875,98.07427215576172,0.0,98.29666900634766,360.0,0.0,3.5,Left
1,0,-2,Driving,0,108.94906616210938,97.39093017578125,0.0,-84.05754089355469,0.0,0.0,3.5,Left
1,0,-1,Driving,0,105.4678726196289,97.02857208251953,0.0,-84.05754089355469,0.0,0.0,3.5,Right
1,0,1,Driving,0,101.98668670654297,96.66622161865234,0.0,95.94245910644531,360.0,0.0,3.5,Right
1,0,2,Driving,0,98.5054931640625,96.30386352539062,0.0,95.94245910644531,360.0,0.0,3.5,Left
1,0,-2,Driving,0,109.13312530517578,95.18302917480469,0.0,-86.4117431640625,0.0,0.0,3.5,Left
1,0,-1,Driving,0,105.63998413085938,94.96398162841797,0.0,-86.4117431640625,0.0,0.0,3.5,Right
1,0,1,Driving,0,102.1468505859375,94.74492645263672,0.0,93.5882568359375,360.0,0.0,3.5,Right
1,0,2,Driving,0,98.6537094116211,94.52587890625,0.0,93.5882568359375,360.0,0.0,3.5,Left
